#,categorie,phrase_fr,bambara_attendu,bambara_obtenu,statut,french_pos_tree,bambara_pos_tree,french_dep_tree,bambara_dep_tree,google_translate,nllb_translate,google_backtrans_fr,nllb_backtrans_fr,camembert_kuma,camembert_google,camembert_nllb,meteor_kuma,meteor_google,meteor_nllb,bertscore_prf_kuma,bertscore_prf_google,bertscore_prf_nllb
271,modal_pouvoir_past_neg,il ne pouvait pas manger,a tùn tɛ sé ka dúnli kɛ,a tùn tɛ sé ka dúnli kɛ,PASS,PRON ADV VERB ADV VERB,PRON NOUN VERB NOUN ADP NOUN NOUN,il/PRON/nsubj->3 ne/ADV/advmod->3 pouvait/VERB/ROOT->0 pas/ADV/advmod->3 manger/VERB/punct->3,a/PRON/nmod:poss->2 tùn/NOUN/nsubj->3 tɛ/VERB/root->0 sé/NOUN/nmod:poss->6 ka/ADP/case->4 dúnli/NOUN/nmod:poss->7 kɛ/NOUN/obl->3,a tun tɛ se ka dumuni kɛ,a tun tɛ se ka dumuni kɛ,il ne pouvait pas manger,car il ne pouvait pas manger.,1.000,0.560,0.551,0.999,0.286,0.286,1.000|1.000|1.000,0.431|0.463|0.446,0.398|0.402|0.400
272,verb_serial_dative,il me donne de l'argent,a bɛ wári dí ń ma,a bɛ wári dí ń ma,PASS,PRON PRON VERB ADP DET NOUN,PRON AUX NOUN VERB,il/PRON/nsubj->3 me/PRON/iobj->3 donne/VERB/ROOT->0 de/ADP/det->6 l'/DET/fixed->4 argent/NOUN/obj->3,a/PRON/nsubj->4 bɛ/AUX/aux->4 wári/NOUN/obj->4 dí/VERB/root->0,a bɛ wari di n ma,a bɛ wari di ne ma,il me donne de l'argent,il me donne de l'argent,1.000,0.510,0.451,0.998,0.426,0.426,1.000|1.000|1.000,0.382|0.432|0.405,0.467|0.504|0.485
273,simple_iobj,elle lui parle,a bɛ kúma ale fɛ,a bɛ kúma ale fɛ,PASS,PRON PRON VERB,PRON AUX VERB,elle/PRON/nsubj->3 lui/PRON/iobj->3 parle/VERB/ROOT->0,a/PRON/nsubj->3 bɛ/AUX/aux->3 kúma/VERB/root->0,a bɛ kuma a fɛ,a bɛ kuma a fɛ,il lui parle,Il lui parle.,1.000,0.387,0.248,0.996,0.300,0.300,1.000|1.000|1.000,0.274|0.270|0.272,0.227|0.242|0.234
274,verb_serial_dative_plur,nous leur donnons du riz,ánw bɛ màlo dí u ma,ánw bɛ màlo dí u ma,PASS,PRON PRON VERB DET NOUN,NOUN AUX NOUN VERB,nous/PRON/nsubj->3 leur/PRON/iobj->3 donnons/VERB/ROOT->0 du/DET/det->5 riz/NOUN/obj->3,ánw/NOUN/nsubj->4 bɛ/AUX/aux->4 màlo/NOUN/obj->4 dí/VERB/root->0,an bɛ tiga di u ma,an bɛ pɔri di u ma,on leur donne du riz,Nous leur donnons des pores,1.000,0.511,0.436,0.998,0.426,0.426,1.000|1.000|1.000,0.423|0.477|0.449,0.380|0.360|0.370
275,verb_serial_dative,je te donne un livre,ń bɛ gáfe kelen dí í ma,ń bɛ gáfe kelen dí í ma,PASS,PRON PRON VERB DET NOUN,NOUN AUX NOUN VERB,je/PRON/nsubj->3 te/PRON/iobj->3 donne/VERB/ROOT->0 un/DET/det->5 livre/NOUN/obj->3,ń/NOUN/nsubj->4 bɛ/AUX/aux->4 gáfe kelen/NOUN/obj->4 dí/VERB/root->0,N bɛ gafe dɔ di aw ma,ne bɛ kitabu dɔ di i ma,je te donne un livre,Je te donne un livre,1.000,0.380,0.680,0.999,0.143,0.143,1.000|1.000|1.000,0.293|0.350|0.319,0.555|0.574|0.564
276,simple_iobj_plur,il nous parle,a bɛ kúma anw fɛ,a bɛ kúma anw fɛ,PASS,PRON PRON VERB,PRON AUX VERB,il/PRON/nsubj->3 nous/PRON/iobj->3 parle/VERB/ROOT->0,a/PRON/nsubj->3 bɛ/AUX/aux->3 kúma/VERB/root->0,a bɛ kuma an fɛ,a bɛ kuma an fɛ,il nous parle,Il nous parle,1.000,0.510,0.448,0.996,0.511,0.511,1.000|1.000|1.000,0.257|0.269|0.263,0.248|0.245|0.246
277,refl_posture_present,il se lève,a bɛ wúli,a bɛ wúli,PASS,PRON PRON VERB,PRON AUX VERB,il/PRON/nsubj->3 se/PRON/expl:comp->3 lève/VERB/ROOT->0,a/PRON/nsubj->3 bɛ/AUX/aux->3 wúli/VERB/root->0,a bɛ wuli,a bɛ wuli,c'est agité,il se lève,0.960,0.473,0.377,0.981,0.625,0.625,0.953|0.914|0.933,0.470|0.508|0.488,0.448|0.513|0.478
278,refl_posture_passe,il s'est levé,a wúlila,a wúlira,FAIL,PRON PRON AUX VERB,PRON VERB,il/PRON/nsubj:pass->4 s'/PRON/expl:comp->4 est/AUX/aux:tense->4 levé/VERB/ROOT->0,a/PRON/nsubj->2 wúlira/VERB/root->0,a wulila,a wulila,il s'est levé,Alors il se lève.,0.970,0.463,0.359,0.250,0.250,0.250,0.926|0.916|0.921,0.474|0.410|0.440,0.559|0.491|0.523
279,refl_accidentel_passe,elle s'est trompée,a ŋànamula,a ye a yɛrɛ ŋànamu,FAIL,PRON PRON AUX VERB,PRON AUX PRON VERB NOUN,elle/PRON/nsubj->4 s'/PRON/expl:comp->4 est/AUX/aux:tense->4 trompée/VERB/ROOT->0,a/PRON/nsubj->4 ye/AUX/aux->4 a/PRON/obj->4 yɛrɛ/VERB/root->0 ŋànamu/NOUN/obl->4,a tun filila,a filila,il s'est également trompé,il a fait une erreur,1.000,0.447,0.242,0.217,0.238,0.250,1.000|1.000|1.000,0.145|0.136|0.141,0.332|0.345|0.339
280,refl_idiom_locatif,il s'est mis à travailler,a yé a yɛrɛ bìla báara la,a ye a yɛrɛ bìn báara la,FAIL,PRON PRON AUX VERB ADP VERB,PRON AUX PRON VERB NOUN VERB ADP,il/PRON/nsubj->4 s'/PRON/expl:comp->4 est/AUX/aux:tense->4 mis/VERB/ROOT->0 à/ADP/mark->6 travailler/VERB/xcomp->4,a/PRON/nsubj->4 ye/AUX/aux->4 a/PRON/obj->4 yɛrɛ/VERB/root->0 bìn/NOUN/nsubj->6 báara/VERB/obl->4 la/ADP/case->6,a ye baara daminɛ,a y'a daminɛ ka baara kɛ,il a commencé à travailler,il commença à travailler,0.919,0.398,0.429,0.637,0.075,0.072,0.952|0.932|0.942,0.537|0.476|0.505,0.392|0.373|0.382
281,refl_actif_present,elle se regarde,a bɛ a yɛrɛ fílɛ,a bɛ a yɛrɛ fílɛ,PASS,PRON PRON VERB,PRON VERB PRON NOUN VERB,elle/PRON/nsubj->3 se/PRON/expl:pass->3 regarde/VERB/ROOT->0,a/PRON/nsubj->2 bɛ/VERB/root->0 a/PRON/nmod:poss->4 yɛrɛ/NOUN/obj->5 fílɛ/VERB/parataxis:obj->2,a b'a yɛrɛ lajɛ,a bɛ a yɛrɛ filɛ,il se regarde,"Il regarde en lui-même,",1.000,0.406,0.401,0.996,0.204,0.794,1.000|1.000|1.000,0.127|0.089|0.105,0.370|0.357|0.363
282,refl_actif_present_plur,nous nous préparons,ánw bɛ ánw yɛrɛ labɛn,ánw bɛ ánw yɛrɛ fìri,FAIL,PRON PRON VERB,PRON AUX PRON VERB NOUN,nous/PRON/nsubj->3 nous/PRON/expl:comp->3 préparons/VERB/ROOT->0,ánw/PRON/nsubj->4 bɛ/AUX/aux->4 ánw/PRON/obj->4 yɛrɛ/VERB/root->0 fìri/NOUN/obl->4,an bɛ ka an labɛn,an bɛ an yɛrɛ labɛn,nous nous préparons,Nous nous préparons,1.000,0.503,0.793,0.794,0.200,0.511,1.000|1.000|1.000,0.265|0.253|0.259,0.513|0.559|0.535
283,refl_posture_present,elle se réveille,a bɛ kúnun,a bɛ kúnun,PASS,PRON PRON VERB,PRON AUX VERB,elle/PRON/nsubj->3 se/PRON/expl:comp->3 réveille/VERB/ROOT->0,a/PRON/nsubj->3 bɛ/AUX/aux->3 kúnun/VERB/root->0,a bɛ kunun,a bɛ wuli,il est réveillé,il se lève,1.000,0.395,0.298,0.981,0.625,0.625,1.000|1.000|1.000,0.246|0.271|0.258,0.240|0.212|0.225
284,imperative_locative,viens ici !,nà yàn,nà yàn,PASS,VERB ADV PUNCT,NOUN ADV,viens/VERB/ROOT->0 ici/ADV/obl:arg->1 !/PUNCT/punct->1,nà/NOUN/nmod:poss->2 yàn/ADV/root->0,na yan!,"Na yan, na yan!",venez ici!,"Viens ici, viens ici !",1.000,0.624,0.772,0.938,0.000,0.000,1.000|1.000|1.000,0.161|0.145|0.152,0.588|0.690|0.635
285,prohibitive_dem,ne fais pas ça !,kàna o kɛ,kàna o kɛ́,FAIL,ADV VERB ADV PRON PUNCT,VERB PRON NOUN,ne/ADV/advmod->2 fais/VERB/ROOT->0 pas/ADV/advmod->2 ça/PRON/obj->2 !/PUNCT/punct->2,kàna/VERB/root->0 o/PRON/nmod:poss->3 kɛ́/NOUN/obl->1,kana o kɛ !,I kana o kɛ!,ne fais pas ça !,Ne le fais pas!,1.000,0.230,0.490,0.625,0.625,0.605,1.000|1.000|1.000,0.206|0.216|0.211,0.357|0.364|0.360
286,imperative_iobj,aide-moi !,n dɛ̀mɛ,n dɛ̀mɛ,PASS,VERB PRON PUNCT,PRON DET,aide/VERB/ROOT->0 -moi/PRON/dep->1 !/PUNCT/punct->1,n/PRON/root->0 dɛ̀mɛ/DET/det->1,n dɛmɛ!,Aw bɛ ne dɛmɛ!,aide-moi!,Vous m'avez aidé.,1.000,0.664,0.799,0.938,0.250,0.000,1.000|1.000|1.000,0.606|0.614|0.610,0.509|0.521|0.515
287,prohibitive,ne pleure pas !,kàna kàsi,kàna kàsi,PASS,ADV VERB ADV PUNCT,VERB NOUN,ne/ADV/advmod->2 pleure/VERB/ROOT->0 pas/ADV/advmod->2 !/PUNCT/punct->2,kàna/VERB/root->0 kàsi/NOUN/obl->1,kana kasi !,I kana kasi!,ne pleure pas !,Ne pleure pas !,1.000,0.102,0.568,0.938,0.000,0.000,1.000|1.000|1.000,0.110|0.130|0.119,0.617|0.639|0.628
288,imperative_adv,mange vite !,dúnli kɛ joona,dúnli kɛ gíwu,FAIL,VERB ADV PUNCT,NOUN VERB INTJ,mange/VERB/ROOT->0 vite/ADV/advmod->1 !/PUNCT/punct->1,dúnli/NOUN/nsubj->2 kɛ/VERB/root->0 gíwu/INTJ/obl->2,dumuni kɛ joona!,Aw bɛ dumuni kɛ joona!,mange vite !,Allez vite manger!,1.000,0.247,0.759,0.625,0.625,0.586,1.000|1.000|1.000,0.420|0.429|0.425,0.448|0.466|0.457
289,prohibitive_object,ne bois pas l'eau !,kàna jí mìn,kàna jí mìn,PASS,ADV VERB ADV DET NOUN PUNCT,VERB NOUN ADV,ne/ADV/advmod->2 bois/VERB/ROOT->0 pas/ADV/advmod->2 l'/DET/det->5 eau/NOUN/obj->2 !/PUNCT/punct->2,kàna/VERB/root->0 jí/NOUN/obl->1 mìn/ADV/obl->1,Aw kana ji min!,I kana ji min!,Ne buvez pas d'eau !,Ne bois pas d'eau!,1.000,0.300,0.429,0.981,0.000,0.000,1.000|1.000|1.000,0.288|0.307|0.297,0.375|0.365|0.370
290,prohibitive_object,ne mange pas la viande !,kàna sògo dún,kàna sògo dún,PASS,ADV VERB ADV DET NOUN PUNCT,VERB NOUN ADV,ne/ADV/advmod->2 mange/VERB/ROOT->0 pas/ADV/advmod->2 la/DET/det->5 viande/NOUN/obj->2 !/PUNCT/punct->2,kàna/VERB/root->0 sògo/NOUN/obl->1 dún/ADV/obl->1,Aw kana sogo dun!,Aw kana sogo dun!,Ne mangez pas de viande !,Ne mangez pas de viande!,1.000,0.344,0.544,0.981,0.000,0.000,1.000|1.000|1.000,0.419|0.447|0.433,0.416|0.433|0.425
291,interrogative_est_ce_que,Est-ce qu'il mange ?,Yala a bɛ dúnli kɛ wà ?,Yala a bɛ dúnli kɛ wà ?,PASS,AUX PRON SCONJ PRON VERB PUNCT,SCONJ PRON VERB NOUN NOUN NOUN PUNCT,Est/AUX/expl:subj->2 -ce/PRON/nsubj->5 qu'/SCONJ/mark->5 il/PRON/nsubj->5 mange/VERB/ROOT->0 ?/PUNCT/punct->5,Yala/SCONJ/mark->3 a/PRON/nsubj->3 bɛ/VERB/root->0 dúnli/NOUN/nmod:poss->5 kɛ/NOUN/nmod:poss->6 wà/NOUN/parataxis:obj->3 ?/PUNCT/punct->3,Yala a bɛ dumuni kɛ wa?,A bɛ dumuni kɛ wa?,Est-ce qu'il mange ?,Est-ce qu'il mange quelque chose?,1.000,0.437,0.340,0.998,0.625,0.433,1.000|1.000|1.000,0.427|0.458|0.442,0.505|0.479|0.491
292,interrogative_est_ce_que,Est-ce qu'elle travaille ?,Yala a bɛ báara la wà ?,Yala a bɛ báara la wà ?,PASS,AUX PRON SCONJ PRON VERB PUNCT,SCONJ PRON VERB VERB ADP NOUN PUNCT,Est/AUX/ROOT->0 -ce/PRON/dep->1 qu'/SCONJ/mark->5 elle/PRON/nsubj->5 travaille/VERB/ccomp->1 ?/PUNCT/punct->1,Yala/SCONJ/mark->3 a/PRON/nsubj->3 bɛ/VERB/root->0 báara/VERB/parataxis:obj->3 la/ADP/case->6 wà/NOUN/obl->4 ?/PUNCT/punct->3,Yala a bɛ baara kɛ wa?,A bɛ baara kɛ wa?,Est-ce que ça marche ?,Est-ce que cela fonctionne ?,1.000,0.401,0.344,0.998,0.491,0.318,1.000|1.000|1.000,0.450|0.443|0.447,0.412|0.384|0.397
293,interrogative_passe,a-t-il mangé ?,a ye dúnli kɛ wà ?,a ye dúnli kɛ wà ?,PASS,AUX PRON PRON VERB PUNCT,PRON AUX NOUN VERB NOUN PUNCT,a/AUX/aux:tense->4 -t/PRON/expl:subj->4 -il/PRON/expl:subj->4 mangé/VERB/ROOT->0 ?/PUNCT/punct->4,a/PRON/nsubj->4 ye/AUX/aux->4 dúnli/NOUN/obj->4 kɛ/VERB/root->0 wà/NOUN/obl->4 ?/PUNCT/punct->4,a ye dumuni kɛ wa?,a ye dumuni kɛ wa?,a-t-il mangé la nourriture ?,a-t-il mangé quelque chose?,1.000,0.406,0.158,0.996,0.511,0.511,1.000|1.000|1.000,0.366|0.367|0.366,0.415|0.408|0.412
294,interrogative,Travailles-tu ?,í bɛ báara la wà ?,í bɛ báara la wà ?,PASS,VERB PUNCT PRON PUNCT,NOUN VERB VERB ADP NOUN PUNCT,Travailles/VERB/ROOT->0 -/PUNCT/punct->1 tu/PRON/dep->1 ?/PUNCT/punct->1,í/NOUN/nsubj->2 bɛ/VERB/root->0 báara/VERB/xcomp->2 la/ADP/case->5 wà/NOUN/obl->3 ?/PUNCT/punct->2,Yala i bɛ baara kɛ wa?,I bɛ baara kɛ wa?,Est-ce que vous faites le travail ?,Vous travaillez ?,1.000,0.490,0.524,0.996,0.098,0.100,1.000|1.000|1.000,0.512|0.592|0.549,0.450|0.444|0.447
295,interrogative_past_intrans,est-il venu ?,a nàra wà ?,a nàra wà ?,PASS,AUX PRON VERB PUNCT,PRON VERB NOUN PUNCT,est/AUX/aux:tense->3 -il/PRON/expl:subj->3 venu/VERB/ROOT->0 ?/PUNCT/punct->3,a/PRON/nsubj->2 nàra/VERB/root->0 wà/NOUN/obl->2 ?/PUNCT/punct->2,a nana wa?,Yala a nana wa?,une grand-mère de ?,Est-ce qu'il est venu ?,1.000,0.424,0.365,0.981,0.167,0.161,1.000|1.000|1.000,0.454|0.458|0.456,0.268|0.289|0.278
296,interrogative_est_ce_que_passe,Est-ce qu'ils sont arrivés ?,Yala ùw sera wà ?,Yala u séra wà ?,FAIL,AUX PRON SCONJ PRON AUX VERB PUNCT,SCONJ PRON VERB NOUN PUNCT,Est/AUX/expl:subj->2 -ce/PRON/nsubj->6 qu'/SCONJ/mark->6 ils/PRON/nsubj->6 sont/AUX/aux:tense->6 arrivés/VERB/ROOT->0 ?/PUNCT/punct->6,Yala/SCONJ/mark->3 u/PRON/nsubj->3 séra/VERB/root->0 wà/NOUN/obl->3 ?/PUNCT/punct->3,Yala u sera yen wa?,Yala u sera wa?,Y sont-ils arrivés ?,Ont-ils réussi à le faire?,1.000,0.265,0.328,0.250,0.244,0.250,1.000|1.000|1.000,0.263|0.282|0.272,0.595|0.584|0.590
297,content_question_who_equative,Qui est-il ?,a yé jɔn yé ?,a yé jɔn yé ?,PASS,PRON AUX PRON PUNCT,PRON NOUN VERB NOUN PUNCT,Qui/PRON/ROOT->0 est/AUX/dep->1 -il/PRON/dep->1 ?/PUNCT/punct->1,a/PRON/nmod:poss->2 yé/NOUN/obj->3 jɔn/VERB/root->0 yé/NOUN/obl->3 ?/PUNCT/punct->3,Ale ye jɔn ye?,Jɔn ye nin cɛ ye?,"Qui est-il, d'ailleurs ?",Qui est cet homme?,1.000,0.319,0.338,0.992,0.125,0.122,1.000|1.000|1.000,0.242|0.249|0.246,0.311|0.323|0.317
298,content_question_what,Qu'est-ce que tu fais ?,í bɛ mún kɛ́ ?,í bɛ mún kɛ́ ?,PASS,PRON AUX PRON PRON PRON VERB PUNCT,NOUN VERB ADV NOUN PUNCT,Qu'/PRON/ROOT->0 est/AUX/dep->1 -ce/PRON/dep->1 que/PRON/obj->6 tu/PRON/nsubj->6 fais/VERB/dep->1 ?/PUNCT/punct->1,í/NOUN/nsubj->2 bɛ/VERB/root->0 mún/ADV/obl->2 kɛ́/NOUN/parataxis:obj->2 ?/PUNCT/punct->2,I be ka mun kɛ ?,I bɛ mun kɛ?,Que fais-tu ?,Que fais-tu ?,1.000,0.437,0.378,0.992,0.000,0.125,1.000|1.000|1.000,0.641|0.616|0.629,0.266|0.293|0.279
299,content_question_when_passe,Quand est-il parti ?,a fáɲira túma jùmɛn ?,a fáɲira túma jùmɛn ?,PASS,ADV AUX PRON VERB PUNCT,PRON VERB NOUN ADV PUNCT,Quand/ADV/advmod->4 est/AUX/dep->1 -il/PRON/nsubj->4 parti/VERB/ROOT->0 ?/PUNCT/punct->4,a/PRON/nsubj->2 fáɲira/VERB/root->0 túma/NOUN/obl->2 jùmɛn/ADV/case->3 ?/PUNCT/punct->2,A taara tuma jumɛn?,A taara waati jumɛn?,Quand est-il parti ?,Quand donc est-il parti?,1.000,0.488,0.333,0.992,0.125,0.125,1.000|1.000|1.000,0.428|0.423|0.425,0.387|0.363|0.375
300,content_question_why_neg,Pourquoi ne viens-tu pas ?,í tɛ nà mún kósɔn ?,í tɛ nà mún kósɔn ?,PASS,ADV ADV VERB PUNCT PRON ADV PUNCT,NOUN VERB NOUN ADV ADV PUNCT,Pourquoi/ADV/advmod->3 ne/ADV/advmod->3 viens/VERB/ROOT->0 -/PUNCT/punct->3 tu/PRON/dep->3 pas/ADV/advmod->3 ?/PUNCT/punct->3,í/NOUN/nsubj->2 tɛ/VERB/root->0 nà/NOUN/obl->2 mún/ADV/obl->2 kósɔn/ADV/obl->2 ?/PUNCT/punct->2,Mun na i tɛ na?,Mun y'a to i tɛ na?,Pourquoi tu ne viens pas ?,Pourquoi ne viens-tu pas?,1.000,0.219,0.569,0.996,0.100,0.098,1.000|1.000|1.000,0.248|0.280|0.263,0.316|0.357|0.336
301,content_question_how_much,Combien coûte ce livre ?,nin gáfe in bɛ jóli bɔ́ ?,nin gáfe in bɛ jóli bɔ́ ?,PASS,ADV VERB DET NOUN PUNCT,PRON VERB DET VERB NOUN NOUN PUNCT,Combien/ADV/dep->2 coûte/VERB/ROOT->0 ce/DET/det->4 livre/NOUN/nsubj->2 ?/PUNCT/punct->2,nin/PRON/nsubj->2 gáfe/VERB/root->0 in/DET/nsubj->4 bɛ/VERB/parataxis->2 jóli/NOUN/nmod:poss->6 bɔ́/NOUN/parataxis:obj->4 ?/PUNCT/punct->2,Nin gafe in musaka ye joli ye?,Nin gafe in sɔngɔ ye mun ye?,Combien a coûté ce livre ?,Quel est le prix de ce livre?,0.823,0.767,0.398,0.998,0.164,0.164,0.467|0.476|0.472,0.576|0.591|0.583,0.661|0.687|0.673
302,content_question_who_passe,Qui a mangé ?,jɔn ye dúnli kɛ ?,jɔn ye dúnli kɛ ?,PASS,PRON AUX VERB PUNCT,NOUN AUX NOUN VERB PUNCT,Qui/PRON/nsubj->3 a/AUX/aux:tense->3 mangé/VERB/ROOT->0 ?/PUNCT/punct->3,jɔn/NOUN/nsubj->4 ye/AUX/aux->4 dúnli/NOUN/obj->4 kɛ/VERB/root->0 ?/PUNCT/punct->4,Jɔn ye dumuni kɛ?,Jɔn ye dumuni kɛ?,Qui a mangé la nourriture ?,Qui a mangé?,1.000,0.210,0.210,0.992,0.639,0.639,1.000|1.000|1.000,0.323|0.374|0.347,0.298|0.336|0.316
303,relative_subject,La femme qui mange,mùso mìn bɛ dúnli kɛ,mùso mìn bɛ dúnli kɛ,PASS,DET NOUN PRON VERB,NOUN ADV AUX NOUN VERB,La/DET/det->2 femme/NOUN/ROOT->0 qui/PRON/nsubj->4 mange/VERB/acl:relcl->2,mùso/NOUN/nsubj->5 mìn/ADV/case->1 bɛ/AUX/aux->5 dúnli/NOUN/obj->5 kɛ/VERB/root->0,Muso min bɛ dumuni kɛ,Muso min bɛ dumuni kɛ,La femme qui mange,Une femme qui mange,1.000,0.321,0.312,0.996,0.200,0.200,1.000|1.000|1.000,0.436|0.479|0.457,0.638|0.645|0.641
304,relative_object,Le livre que j'ai acheté,n ye gáfe mìn sàn,n ye gáfe mìn sàn,PASS,DET NOUN PRON PRON AUX VERB,PRON AUX VERB ADV ADV,Le/DET/det->2 livre/NOUN/ROOT->0 que/PRON/obj->6 j'/PRON/nsubj->6 ai/AUX/aux:tense->6 acheté/VERB/acl:relcl->2,n/PRON/nsubj->3 ye/AUX/aux->3 gáfe/VERB/root->0 mìn/ADV/obl->3 sàn/ADV/punct->3,Ne ye gafe min san,Ne ye gafe min san,Le livre que j'ai acheté,Le livre que j'ai acheté,1.000,0.444,0.370,0.996,0.100,0.100,1.000|1.000|1.000,0.504|0.489|0.497,0.414|0.428|0.421
305,relative_subject_past,L'homme qui est parti,mɔ̀gɔ mìn fáɲira,mɔ̀gɔ mìn fáɲira,PASS,DET NOUN PRON AUX VERB,NOUN ADV VERB,L'/DET/det->2 homme/NOUN/ROOT->0 qui/PRON/nsubj->5 est/AUX/aux:tense->5 parti/VERB/acl:relcl->2,mɔ̀gɔ/NOUN/nsubj->3 mìn/ADV/det->1 fáɲira/VERB/root->0,Cɛ min bɔra yen,Cɛ min taara,L'homme qui est parti,L'homme qui est allé,1.000,0.239,0.566,0.981,0.000,0.000,1.000|1.000|1.000,0.193|0.199|0.196,0.534|0.516|0.525
306,relative_subject_present,L'enfant qui pleure,dén mìn bɛ kàsi,dén mìn bɛ kàsili kɛ,FAIL,DET NOUN PRON VERB,NOUN ADV AUX NOUN VERB,L'/DET/det->2 enfant/NOUN/ROOT->0 qui/PRON/nsubj->4 pleure/VERB/acl:relcl->2,dén/NOUN/nsubj->5 mìn/ADV/case->1 bɛ/AUX/aux->5 kàsili/NOUN/obj->5 kɛ/VERB/root->0,Den kasitɔ,Denmisɛn min bɛ kasi,Puis roulette,Un enfant qui pleure,1.000,0.146,0.564,0.718,0.000,0.125,1.000|1.000|1.000,0.230|0.225|0.228,0.841|0.836|0.839
307,relative_object_past,La maison que nous avons construite,ánw ye só mìn gòsi,ánw ye só mìn gòsi,PASS,DET NOUN PRON PRON AUX VERB,PRON AUX NOUN VERB NOUN,La/DET/det->2 maison/NOUN/ROOT->0 que/PRON/obj->6 nous/PRON/nsubj->6 avons/AUX/aux:tense->6 construite/VERB/acl:relcl->2,ánw/PRON/nsubj->4 ye/AUX/aux->4 só/NOUN/obj->4 mìn/VERB/root->0 gòsi/NOUN/obl->4,An ye so min jɔ,"An ye so min jɔ,",La maison que nous avons construite,Nous avons bâti une maison qui ne sera pas détruite.,1.000,0.463,0.287,0.996,0.100,0.100,1.000|1.000|1.000,0.557|0.575|0.566,0.687|0.671|0.679
308,ccomp_interrogative_passe,tu sais qu'il est parti ?,i bɛ dɔ́n ko a fáɲira wà ?,í bɛ dɔ́n ko a fáɲira wà ?,FAIL,PRON VERB SCONJ PRON AUX VERB PUNCT,NOUN VERB INTJ PART PRON VERB NOUN PUNCT,tu/PRON/nsubj->2 sais/VERB/ROOT->0 qu'/SCONJ/mark->6 il/PRON/nsubj->6 est/AUX/aux:tense->6 parti/VERB/ccomp->2 ?/PUNCT/punct->2,í/NOUN/nsubj->2 bɛ/VERB/root->0 dɔ́n/INTJ/discourse->6 ko/PART/discourse->6 a/PRON/nsubj->6 fáɲira/VERB/parataxis:obj->2 wà/NOUN/obl->6 ?/PUNCT/punct->2,aw b' a dɔn ko a taara wa ?,I y'a dɔn ko a taara?,tu sais qu'il y est allé ?,Tu sais qu'il est parti ?,1.000,0.316,0.400,0.855,0.264,0.370,1.000|1.000|1.000,0.309|0.349|0.328,0.353|0.359|0.356
309,ccomp_dire_futur,elle dit qu'elle partira,a ko a bɛ na táa,a bɛ fɔ́ ko a bɛ́nà fáɲi,FAIL,PRON VERB SCONJ PRON VERB,PRON AUX VERB,elle/PRON/nsubj->2 dit/VERB/ROOT->0 qu'/SCONJ/mark->5 elle/PRON/nsubj->5 partira/VERB/ccomp->2,a/PRON/nsubj->3 bɛ/AUX/aux->3 fɔ́/VERB/root->0,a ko ale bɛ taa,a y'a fɔ ko a bɛ taa,il a dit qu'il allait,"Il lui dit: ""Je vais partir"".",1.000,0.486,0.389,0.517,0.254,0.615,1.000|1.000|1.000,0.326|0.261|0.290,0.355|0.402|0.377
310,ccomp_locatif,nous savons qu'il est là,ánw bɛ dɔ́n ko a bɛ yèn,ánw bɛ dɔ́n ko a bɛ yèn,PASS,PRON VERB SCONJ PRON VERB ADV,NOUN AUX VERB,nous/PRON/nsubj->2 savons/VERB/ROOT->0 qu'/SCONJ/mark->6 il/PRON/expl:subj->6 est/VERB/cop->6 là/ADV/ccomp->2,ánw/NOUN/nsubj->3 bɛ/AUX/aux->3 dɔ́n/VERB/root->0,an b' a dɔn ko a bɛ yen,an y'a dɔn ko a bɛ yan,nous savons que ça existe,"Nous savons qu'il est ici,",1.000,0.562,0.558,0.999,0.415,0.421,1.000|1.000|1.000,0.340|0.374|0.356,0.504|0.516|0.510
311,ccomp_dire_neg,il dit qu'il ne mange pas,a ko a tɛ dúnli kɛ,a bɛ fɔ́ ko a tɛ dúnli kɛ,FAIL,PRON VERB SCONJ PRON ADV VERB ADV,PRON AUX VERB,il/PRON/nsubj->2 dit/VERB/ROOT->0 qu'/SCONJ/mark->6 il/PRON/nsubj->6 ne/ADV/advmod->6 mange/VERB/ccomp->2 pas/ADV/advmod->6,a/PRON/nsubj->3 bɛ/AUX/aux->3 fɔ́/VERB/root->0,a ko ale tɛ dumuni kɛ,a b'a fɔ ko a tɛ dumuni kɛ,il a dit qu'il ne mangeait pas,"Mais il dit: "" Je ne mange pas. """,1.000,0.588,0.575,0.950,0.333,0.719,1.000|1.000|1.000,0.375|0.391|0.383,0.320|0.373|0.345
312,ccomp_locatif,je sais que tu es là,ń bɛ dɔ́n ko í bɛ yèn,ń bɛ dɔ́n ko í bɛ yèn,PASS,PRON VERB SCONJ PRON VERB ADV,NOUN AUX VERB,je/PRON/nsubj->2 sais/VERB/ROOT->0 que/SCONJ/mark->5 tu/PRON/nsubj->5 es/VERB/ccomp->2 là/ADV/obl:arg->5,ń/NOUN/nsubj->3 bɛ/AUX/aux->3 dɔ́n/VERB/root->0,N b'a dɔn ko i bɛ yen,ne y'a dɔn ko i bɛ yan,Je sais que tu es là,Je sais que tu es ici,1.000,0.515,0.533,0.999,0.143,0.143,1.000|1.000|1.000,0.389|0.500|0.438,0.350|0.363|0.357
